analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,source_path,source_url,source_comment,MET_extracted,HT_or_meff_extracted,N_jets_extracted,N_btags_extracted,N_leptons_extracted,MT2_low,MT2_high,MET_threshold,HT_meff_threshold,Njets_threshold,Nb_threshold,is_compressed,is_disappearing_track,is_long_lived,is_displaced,is_high_MET_label,is_high_multiplicity_label,category_enriched,MET_enriched,HT_or_meff_enriched,N_jets_enriched,N_leptons_enriched,N_btags_enriched,Delta_N,Z,z_MET,z_HT_or_meff,z_N_jets,z_N_leptons,z_N_btags,category_bonus,B_access,B_access_z,Z_capped_3,Z_capped_5,Z_conservative,Poisson_deviance_residual,row_id,MET_value,MET_confidence,MET_source,MET_source_text,MET_match_type,MET_verified,HT_or_meff_value,HT_or_meff_confidence,HT_or_meff_source,HT_or_meff_source_text,HT_or_meff_match_type,HT_or_meff_verified,N_jets_value,N_jets_confidence,N_jets_source,N_jets_source_text,N_jets_match_type,N_jets_verified,N_leptons_value,N_leptons_confidence,N_leptons_source,N_leptons_source_text,N_leptons_match_type,N_leptons_verified,N_btags_value,N_btags_confidence,N_btags_source,N_btags_source_text,N_btags_match_type,N_btags_verified,is_compressed_value,is_compressed_confidence,is_compressed_source,is_compressed_source_text,is_compressed_match_type,is_compressed_verified,is_long_lived_value,is_long_lived_confidence,is_long_lived_source,is_long_lived_source_text,is_long_lived_match_type,is_long_lived_verified,is_displaced_value,is_displaced_confidence,is_displaced_source,is_displaced_source_text,is_displaced_match_type,is_displaced_verified,is_disappearing_track_value,is_disappearing_track_confidence,is_disappearing_track_source,is_disappearing_track_source_text,is_disappearing_track_match_type,is_disappearing_track_verified,is_high_MET_value,is_high_MET_confidence,is_high_MET_source,is_high_MET_source_text,is_high_MET_match_type,is_high_MET_verified,is_high_multiplicity_value,is_high_multiplicity_confidence,is_high_multiplicity_source,is_high_multiplicity_source_text,is_high_multiplicity_match_type,is_high_multiplicity_verified,is_reconstruction_difficult_value,is_reconstruction_difficult_confidence,is_reconstruction_difficult_source,is_reconstruction_difficult_source_text,is_reconstruction_difficult_match_type,is_reconstruction_difficult_verified,MET_verified_imputed,MET_imputed,MET_original_missing,MET_imputation_method,z_MET_verified_imputed,HT_or_meff_verified_imputed,HT_or_meff_imputed,HT_or_meff_original_missing,HT_or_meff_imputation_method,z_HT_or_meff_verified_imputed,N_jets_verified_imputed,N_jets_imputed,N_jets_original_missing,N_jets_imputation_method,z_N_jets_verified_imputed,N_leptons_verified_imputed,N_leptons_imputed,N_leptons_original_missing,N_leptons_imputation_method,z_N_leptons_verified_imputed,N_btags_verified_imputed,N_btags_imputed,N_btags_original_missing,N_btags_imputation_method,z_N_btags_verified_imputed,is_compressed_verified_imputed,is_compressed_imputed,is_compressed_imputation_method,is_long_lived_verified_imputed,is_long_lived_imputed,is_long_lived_imputation_method,is_displaced_verified_imputed,is_displaced_imputed,is_displaced_imputation_method,is_disappearing_track_verified_imputed,is_disappearing_track_imputed,is_disappearing_track_imputation_method,is_high_MET_verified_imputed,is_high_MET_imputed,is_high_MET_imputation_method,is_high_multiplicity_verified_imputed,is_high_multiplicity_imputed,is_high_multiplicity_imputation_method,is_reconstruction_difficult_verified_imputed,is_reconstruction_difficult_imputed,is_reconstruction_difficult_imputation_method,R_missing_verified_imputed,R_lifetime_verified_imputed,R_displacement_verified_imputed,R_compression_verified_imputed,R_multiplicity_verified_imputed,R_reconstruction_verified_imputed,B_access_verified_imputed,B_access_verified_imputed_z,imputation_fraction,metadata_completeness_score
ATLAS-SUSY-2016-06-eff,ATLAS,13,36.1,SR_EW,9.0,11.8,3.1,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2016-06-eff/SR_EW/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-06-eff/SR_EW/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,-2.8000000000000007,-0.9032258064516132,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.1381000575408872,-0.9032258064516132,-0.9032258064516132,-0.5914759671561796,-0.851029274210239,10,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,,0,1,,0.0,,0,1,,0.0,,0,1,,0.0,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
ATLAS-SUSY-2016-07-eff,ATLAS,13,36.1,2j_Meff_1200,611.0,526.0,31.0,,1200.0,2.0,,,,13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_1200/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_1200/dataInfo.txt,,,1200.0,,,,,,,1200.0,,,0,0,0,0,0,0,,,1200.0,2.0,,,85.0,2.7419354838709675,0.0,-0.3413548735514397,-0.4052070804636741,0.0,0.0,0,-0.7465619540151138,-0.6226712269353122,2.7419354838709675,2.7419354838709675,2.2035223513021536,3.612534033363302,11,,UNAVAILABLE,,,label_or_unavailable,0,1200.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_1200/dataInfo.txt,Meff_1200,label_or_unavailable,0,2.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_1200/dataInfo.txt,label/comment-derived value=2,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,,0,1,,0.0,1200.0,1,1,label_or_smodels_proxy,-0.3413548735514397,2.0,1,1,label_or_smodels_proxy,-0.40520708046367415,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,0.0,0,0,0,-0.40520708046367415,0.0,-0.7465619540151138,-0.5927161738822947,0.5,0.0
ATLAS-SUSY-2016-07-eff,ATLAS,13,36.1,2j_Meff_1600,216.0,228.0,19.0,,1600.0,2.0,,,,13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_1600/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_1600/dataInfo.txt,,,1600.0,,,,,,,1600.0,,,0,0,0,0,0,0,,,1600.0,2.0,,,-12.0,-0.631578947368421,0.0,-0.3411578466559899,-0.4052070804636741,0.0,0.0,0,-0.7463649271196642,-0.6225433426349983,-0.631578947368421,-0.631578947368421,-0.4940321817555709,-0.8018481223029996,12,,UNAVAILABLE,,,label_or_unavailable,0,1600.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_1600/dataInfo.txt,Meff_1600,label_or_unavailable,0,2.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_1600/dataInfo.txt,label/comment-derived value=2,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,,0,1,,0.0,1600.0,1,1,label_or_smodels_proxy,-0.34115784665598997,2.0,1,1,label_or_smodels_proxy,-0.40520708046367415,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,0.0,0,0,0,-0.40520708046367415,0.0,-0.7463649271196642,-0.5925597487832192,0.5,0.0
ATLAS-SUSY-2016-07-eff,ATLAS,13,36.1,2j_Meff_2000,73.0,90.0,10.0,,2000.0,2.0,,,,13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2000/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2000/dataInfo.txt,,,2000.0,,,,,,,2000.0,,,0,0,0,0,0,0,,,2000.0,2.0,,,-17.0,-1.7,0.0,-0.3409608197605403,-0.4052070804636741,0.0,0.0,0,-0.7461679002242145,-0.6224154583346845,-1.7,-1.7,-1.230076828997117,-1.853339294205572,13,,UNAVAILABLE,,,label_or_unavailable,0,2000.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2000/dataInfo.txt,Meff_2000,label_or_unavailable,0,2.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2000/dataInfo.txt,label/comment-derived value=2,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,,0,1,,0.0,2000.0,1,1,label_or_smodels_proxy,-0.3409608197605403,2.0,1,1,label_or_smodels_proxy,-0.40520708046367415,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,0.0,0,0,0,-0.40520708046367415,0.0,-0.7461679002242145,-0.5924033236841437,0.5,0.0
ATLAS-SUSY-2016-07-eff,ATLAS,13,36.1,2j_Meff_2100,190.0,153.0,14.0,,2100.0,2.0,,,,13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2100/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2100/dataInfo.txt,,,2100.0,,,,,,,2100.0,,,0,0,0,0,0,0,,,2100.0,2.0,,,37.0,2.642857142857143,0.0,-0.3409115630366779,-0.4052070804636741,0.0,0.0,0,-0.7461186435003521,-0.6223834872596059,2.642857142857143,2.642857142857143,1.9777331901519404,2.8814470829531595,14,,UNAVAILABLE,,,label_or_unavailable,0,2100.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2100/dataInfo.txt,Meff_2100,label_or_unavailable,0,2.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2100/dataInfo.txt,label/comment-derived value=2,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,,0,1,,0.0,2100.0,1,1,label_or_smodels_proxy,-0.3409115630366779,2.0,1,1,label_or_smodels_proxy,-0.40520708046367415,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,0.0,0,0,0,-0.40520708046367415,0.0,-0.7461186435003521,-0.5923642174093747,0.5,0.0
ATLAS-SUSY-2016-07-eff,ATLAS,13,36.1,2j_Meff_2400,34.0,42.0,4.0,,2400.0,2.0,,,,13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2400/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2400/dataInfo.txt,,,2400.0,,,,,,,2400.0,,,0,0,0,0,0,0,,,2400.0,2.0,,,-8.0,-2.0,0.0,-0.3407637928650907,-0.4052070804636741,0.0,0.0,0,-0.7459708733287649,-0.6222875740343705,-2.0,-2.0,-1.041511287846591,-1.2770989118427478,15,,UNAVAILABLE,,,label_or_unavailable,0,2400.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2400/dataInfo.txt,Meff_2400,label_or_unavailable,0,2.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2400/dataInfo.txt,label/comment-derived value=2,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,,0,1,,0.0,2400.0,1,1,label_or_smodels_proxy,-0.3407637928650907,2.0,1,1,label_or_smodels_proxy,-0.40520708046367415,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,0.0,0,0,0,-0.40520708046367415,0.0,-0.7459708733287649,-0.5922468985850682,0.5,0.0
ATLAS-SUSY-2016-07-eff,ATLAS,13,36.1,2j_Meff_2800,19.0,17.3,2.0,,2800.0,2.0,,,,13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2800/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2800/dataInfo.txt,,,2800.0,,,,,,,2800.0,,,0,0,0,0,0,0,,,2800.0,2.0,,,1.6999999999999993,0.8499999999999996,0.0,-0.340566765969641,-0.4052070804636741,0.0,0.0,0,-0.7457738464333152,-0.6221596897340567,0.8499999999999996,0.8499999999999996,0.3599950174044826,0.402286155842921,16,,UNAVAILABLE,,,label_or_unavailable,0,2800.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2800/dataInfo.txt,Meff_2800,label_or_unavailable,0,2.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_2800/dataInfo.txt,label/comment-derived value=2,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,,0,1,,0.0,2800.0,1,1,label_or_smodels_proxy,-0.340566765969641,2.0,1,1,label_or_smodels_proxy,-0.40520708046367415,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,0.0,0,0,0,-0.40520708046367415,0.0,-0.7457738464333152,-0.5920904734859926,0.5,0.0
ATLAS-SUSY-2016-07-eff,ATLAS,13,36.1,2j_Meff_3600,5.0,3.6,0.9,,3600.0,2.0,,,,13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_3600/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_3600/dataInfo.txt,,,3600.0,,,,,,,3600.0,,,0,0,0,0,0,0,,,3600.0,2.0,,,1.4,1.5555555555555554,0.0,-0.3401727121787417,-0.4052070804636741,0.0,0.0,0,-0.7453797926424158,-0.6219039211334288,1.5555555555555554,1.5555555555555554,0.6019070125492868,0.6964486124046487,17,,UNAVAILABLE,,,label_or_unavailable,0,3600.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_3600/dataInfo.txt,Meff_3600,label_or_unavailable,0,2.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/2j_Meff_3600/dataInfo.txt,label/comment-derived value=2,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,,0,1,,0.0,3600.0,1,1,label_or_smodels_proxy,-0.3401727121787417,2.0,1,1,label_or_smodels_proxy,-0.40520708046367415,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,0.0,0,0,0,-0.40520708046367415,0.0,-0.7453797926424158,-0.5917776232878416,0.5,0.0
ATLAS-SUSY-2016-07-eff,ATLAS,13,36.1,3j_Meff_1300,429.0,390.0,29.0,,1300.0,3.0,,,,13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/3j_Meff_1300/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/3j_Meff_1300/dataInfo.txt,,,1300.0,,,,,,,1300.0,,,0,0,0,0,0,0,,,1300.0,3.0,,,39.0,1.3448275862068966,0.0,-0.3413056168275772,-0.3589805925253361,0.0,0.0,0,-0.7002862093529134,-0.592635016832505,1.3448275862068966,1.3448275862068966,1.1111156204814698,1.9432277972771992,18,,UNAVAILABLE,,,label_or_unavailable,0,1300.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/3j_Meff_1300/dataInfo.txt,Meff_1300,label_or_unavailable,0,3.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/3j_Meff_1300/dataInfo.txt,label/comment-derived value=3,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,,0,1,,0.0,1300.0,1,1,label_or_smodels_proxy,-0.34130561682757726,3.0,1,1,label_or_smodels_proxy,-0.35898059252533615,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,0.0,0,0,0,-0.35898059252533615,0.0,-0.7002862093529134,-0.5559765809091733,0.5,0.0
ATLAS-SUSY-2016-07-eff,ATLAS,13,36.1,4j_Meff_1000,142.0,124.0,12.0,,1000.0,4.0,,,,13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/4j_Meff_1000/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/4j_Meff_1000/dataInfo.txt,,,1000.0,,,,,,,1000.0,,,0,0,0,0,0,0,,,1000.0,4.0,,,18.0,1.5,0.0,-0.3414533869991645,-0.3127541045869981,0.0,0.0,0,-0.6542074915861626,-0.5627266910300116,1.5,1.5,1.0974793695294462,1.579531489691676,19,,UNAVAILABLE,,,label_or_unavailable,0,1000.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/4j_Meff_1000/dataInfo.txt,Meff_1000,label_or_unavailable,0,4.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/4j_Meff_1000/dataInfo.txt,label/comment-derived value=4,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,,0,1,,0.0,1000.0,1,1,label_or_smodels_proxy,-0.3414533869991645,4.0,1,1,label_or_smodels_proxy,-0.31275410458699815,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,0.0,0,0,0,-0.31275410458699815,0.0,-0.6542074915861626,-0.5193934130351274,0.5,0.0
ATLAS-SUSY-2016-07-eff,ATLAS,13,36.1,4j_Meff_1400,199.0,182.0,16.0,,1400.0,4.0,,,,13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/4j_Meff_1400/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/4j_Meff_1400/dataInfo.txt,,,1400.0,,,,,,,1400.0,,,0,0,0,0,0,0,,,1400.0,4.0,,,17.0,1.0625,0.0,-0.3412563601037148,-0.3127541045869981,0.0,0.0,0,-0.654010464690713,-0.5625988067296978,1.0625,1.0625,0.811365731835691,1.241232767768957,20,,UNAVAILABLE,,,label_or_unavailable,0,1400.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/4j_Meff_1400/dataInfo.txt,Meff_1400,label_or_unavailable,0,4.0,LOW,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2016-07-eff/4j_Meff_1400/dataInfo.txt,label/comment-derived value=4,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,0.0,UNAVAILABLE,,,label_or_unavailable,0,,0,1,,0.0,1400.0,1,1,label_or_smodels_proxy,-0.34125636010371485,4.0,1,1,label_or_smodels_proxy,-0.31275410458699815,,0,1,,0.0,,0,1,,0.0,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0,1,label_or_smodels_proxy,0.0,0,,0.0,0,,0.0,0,,0.0,0,0,0,-0.31275410458699815,0.0,-0.654010464690713,-0.5192369879360519,0.5,0.0
